datetime,plant,ws100,ws10
2025-03-16 22:00:00,EVRENCIK,5.984254842690183,2.794644021153499
2025-03-16 23:00:00,EVRENCIK,2.4080238259453073,2.3826480243040256
2025-03-17 00:00:00,EVRENCIK,2.299830630096076,2.5937808592662694
2025-03-17 01:00:00,EVRENCIK,2.0716028783389904,2.774331741761832
2025-03-17 02:00:00,EVRENCIK,2.250420833601218,2.8779444402751824
2025-03-17 03:00:00,EVRENCIK,2.755142314569948,2.9458216962307984
2025-03-17 04:00:00,EVRENCIK,3.1858920155786286,3.3003268463722994
2025-03-17 05:00:00,EVRENCIK,3.535483808227058,4.0351564538648965
2025-03-17 06:00:00,EVRENCIK,4.612159658186416,4.6397442304074366
2025-03-17 07:00:00,EVRENCIK,6.780769058469596,4.699556326487407
2025-03-17 08:00:00,EVRENCIK,7.515331624744896,4.882687021222084
2025-03-17 09:00:00,EVRENCIK,6.688754131506427,5.206390429387224
2025-03-17 10:00:00,EVRENCIK,6.375638854045593,5.676481105170943
2025-03-17 11:00:00,EVRENCIK,5.605627402114072,5.652745800840858
2025-03-17 12:00:00,EVRENCIK,5.568876704702408,6.185505324635415
2025-03-17 13:00:00,EVRENCIK,6.103200520039493,7.564798583305167
2025-03-17 14:00:00,EVRENCIK,11.36663935970963,11.09936164664578
2025-03-17 15:00:00,EVRENCIK,19.608803349699063,10.601839529826213
2025-03-17 16:00:00,EVRENCIK,7.774037959871203,7.575741328705968
