CASE_ID,CASE_06
SANTRAL,KANGAL RES
ACIKLAMA,18.10.2024 tarihinde saat 04:00'de 89 MW uretimden 0 MW'a ani dusus

# OLAY BILGILERI
Tarih,2024-10-18
Saat,04:00
Onceki_Uretim_MW,89.4
Sonraki_Uretim_MW,0.0
Kayip_MW,89.4
Dusus_Yuzde,100.0%

# SANTRAL BILGILERI (Kaynak: enerjiatlasi.com)
Kurulu_Guc,128 MW (151.4 MW)
Il,Sivas
Isletmeci_Firma,Ece Tur İnşaat
Turbin_Adedi,63
Yillik_Uretim,~380 GWh
Detay_URL,https://www.enerjiatlasi.com/ruzgar/kangal-ruzgar-santrali-res.html


# EN YAKIN 3 METEOROLOJI ISTASYONU
# Kaynak: https://teknolojikkazalar.org/list/weather_station
Istasyon_No,Istasyon_Adi,Kod,Enlem,Boylam,Tip,Organizasyon
17090,Sivas Bölge,SIVS,39° 45' N,37° 01' E,B, S,DMİ
17874,Kangal,KNGL,39° 14' N,37° 23' E,B,DMİ
17802,Şarkışla,SRKS,39° 21' N,36° 24' E,B,DMİ

# GERCEK ZAMANLI URETIM (Olay oncesi/sonrasi 72 saat)
Tarih_Saat,Toplam_MWh,Ruzgar_MWh
2024-10-20T08:00:00+03:00,77.6,77.6
2024-10-20T09:00:00+03:00,66.35,66.35
2024-10-20T10:00:00+03:00,67.85,67.85
2024-10-20T11:00:00+03:00,63.9,63.9
2024-10-20T12:00:00+03:00,107.55,107.55
2024-10-20T13:00:00+03:00,106,106
2024-10-20T14:00:00+03:00,97.75,97.75
2024-10-20T15:00:00+03:00,88.65,88.65
2024-10-20T16:00:00+03:00,87.5,87.5
2024-10-20T17:00:00+03:00,74.2,74.2
2024-10-20T18:00:00+03:00,60.8,60.8
2024-10-20T19:00:00+03:00,38.5,38.5
2024-10-20T20:00:00+03:00,56,56
2024-10-20T21:00:00+03:00,79.1,79.1
2024-10-20T22:00:00+03:00,50.6,50.6
2024-10-20T23:00:00+03:00,64.1,64.1
2024-10-21T00:00:00+03:00,61.1,61.1
2024-10-21T01:00:00+03:00,105.9,105.9
2024-10-21T02:00:00+03:00,92.4,92.4
2024-10-21T03:00:00+03:00,97.5,97.5
2024-10-21T04:00:00+03:00,64.5,64.5
2024-10-21T05:00:00+03:00,92.8,92.8
2024-10-21T06:00:00+03:00,110.5,110.5
2024-10-21T07:00:00+03:00,119.75,119.75
2024-10-21T08:00:00+03:00,118.49,118.49
2024-10-21T09:00:00+03:00,126.81,126.81
2024-10-21T10:00:00+03:00,127.73,127.73
2024-10-21T11:00:00+03:00,124.27,124.27
2024-10-21T12:00:00+03:00,126.21,126.21
2024-10-21T13:00:00+03:00,127.82,127.82
2024-10-21T14:00:00+03:00,127.76,127.76
2024-10-21T15:00:00+03:00,122.65,122.65
2024-10-21T16:00:00+03:00,127.62,127.62
2024-10-21T17:00:00+03:00,119.22,119.22
2024-10-21T18:00:00+03:00,111.07,111.07
2024-10-21T19:00:00+03:00,104.18,104.18
2024-10-21T20:00:00+03:00,97.3,97.3
2024-10-21T21:00:00+03:00,87.4,87.4
2024-10-21T22:00:00+03:00,84.5,84.5
2024-10-21T23:00:00+03:00,93,93
